Stock_No,Name,Cost,Retail_Price,Quantity,Barcodes,Tags,Taxes,Tax_Exempt,Description,Enable_Decimal,Enable_Open_Price,Disable_Discount,Disable_Inventory,Supplier_Name,Supplier_List,Category_Name,Subcategory_Name,Status
28648,Hg Pitcher Glss W/Clr Lid Set 5 1S,0,232.75,0,4.80E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28649,Hg Pitcher Glss W/Wht Lid Set 7 1S,0,257.75,0,4.80E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28650,10pds/P Hg Dnrwre Glss Set Opl 10S,0,798.7,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28651,12pds/P Hg Dnrwre Glss Set Opl 12S,0,850.15,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28652,12pds/P-1 Hg Dnrwre Gls Set Opl 12s,0,819.3,0,4.80E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28653,4dp102/P Hg Dnnrplte Gls Opl10.24s,0,387.1,0,4.80E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28654,6dp100/P Hg Dnnrplte Gls Opl 10 6s,0,438.55,0,4.80E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28655,Osb11 Hg Bowl Serving Gls 11 1S,0,201.9,0,4.80E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28656,4psbw60/P Hg Bowl Stckble Gls 6 4s,0,335.65,0,4.80E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28657,Zt10 Hg Mop Tornado 1 Set,0,1433.75,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28658,Zt37 Hg Mop Flat W/Sqgee Bcket 1set,0,877.8,0,4.80E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28659,Zt38 Hg Mop Flat W/ Bucket 1 Set,0,1378.65,0,4.80E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28660,Zt42 Hg Mop Flat W/ Bucket 1 Set,0,988.05,0,4.80E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28661,Zt43 Hg Mop Tornado 1 Set,0,937.65,0,4.80E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28662,Lkk Sesame Oil 2/207ml-P,0,254.45,0,78895155662,"CONDIMENTS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28664,Lkk Kum Chun Oyster Sauce 150g,0,32.15,0,78895151510,"CONDIMENTS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28666,Lkk Sesame Oil 410ml,0,270.5,0,78895155655,"CONDIMENTS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28668,My Evrydy Cup Plastic 50/8oz.,0,22.55,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28670,My Evrydy Cup Plastic 50/10oz.,0,28.7,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28672,My Evrydy Cup Plastic 50/12oz.,0,31.4,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28674,Pc-Sgb630/2 Tpc Bowl Sld W/Lid630ml,0,201.9,0,4.80E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28675,Pc-Sgb100/1 Tpc Bowl Sld W/Lid1000m,0,129.85,0,4.80E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28676,Pc-Sgb/3 Tpc Bowl Sld W/Lid 3S,0,257.75,0,4.80E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28677,2604 Vitasoy Milky Oat 1l,0,91.95,0,4.80E+12,"BEVERAGES, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28679,109154 Wilkins Dis.Water 5000ml-P,0,54.75,-4,4.80E+12,"BEVERAGES, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28681,Pf Fiesta Ham (Pre-Sliced) 1kg,0,624.75,0,4.81E+12,"FROZEN, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28682,Rite NLite Peach 250ml,0,22.35,0,4.81E+12,"BEVERAGES, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28684,Bear Brand Milk Adultplus 300g-P,144.86,152.1,-167,4.80E+12,"BEVERAGES, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28686,T100-30 Hg Vacuum Flask White 1l,0,510.6,0,4.80E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28687,T160-35 Hg Vacuum Flask Stnlss 1.6l,0,556.15,0,4.80E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28688,T160-07/A2 Hg Vacuum Flsk Wv 2 1.6l,0,442.95,0,4.80E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28689,T100-37 Hg Vacuum Flask Geom 1l,0,510.6,0,4.80E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28690,3pstb/Pb Hg Glss Stckble Bowl Opl 3,0,232.75,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28691,2sab/Pb Hg Glss Sld Bwl W/ Pp Lid 2,0,284.2,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28692,Maxi-Peel Exflnt Soap Ppya 125g,0,59.35,0,4.80E+12,"HYGIENE, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28694,Maxi-Peel Moisturizing Cream 25g,0,43,0,4.80E+12,"HYGIENE, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28696,Alfonso I Light Brandy 3/1l-P,0,883.35,0,4.81E+12,"BEVERAGES, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28698,Edgo Water Bottle Blue 800ml,0,84.8,0,,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28699,Edgo Water Bottle Green 800ml,0,84.8,0,,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28700,2440 Cream All Creamer 450g-P,75.46,79.25,-49,4.80E+12,"CONDIMENTS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28702,Hanabishi Desk Fan 7 1s (Hmjf7),0,777.2,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28703,Hanabishi Floor Fan 101s(Hiff10wht,0,1050.2,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28704,Hanabishi Oven Toaster 10l(Ho10wht),0,1573,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28705,Hanabishi Elec Oven 45l (Heo45wht)T,0,5328.1,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28706,Hanabishi Rice Cooker 1l(Hhrc10blk),0,1050.2,-1,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28707,Hanabishi Air Fryer 3.2l(Hafryer32),0,3266.95,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28708,Hanabishi Stm Iron Crmc Plte(Hi93cc,0,946.45,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28709,Hanabishi 3in1 P.Vcmclnr W(Hvc50wht,0,4371.25,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28710,Magnolia Realmayonnaise 10+2/30-P,0,87.7,0,4.81E+12,"SNACKS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28712,Magnolia Sprd Crmy Chix 10+2/30-P,0,87.7,0,4.81E+12,"SNACKS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28714,Magnolia Spread Sndwch 10+2/30m-P,0,87.7,0,4.81E+12,"SNACKS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28716,56223nissin Ramn Sp.Beef 3+1/62-P,37.97,39.9,-70,4.80E+12,"NOODLE, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28718,Pal Shmp Kids Happy Apple 350ml,0,483.9,0,8.85E+12,"HYGIENE, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28720,Pal Soap Nat Whte W/Natmilk 115g,0,37.6,0,8.85E+12,"HYGIENE, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28722,Pal Bw Whtppya 200m+Shmp180ml 1s-P,0,135.35,0,4.81E+12,"HYGIENE, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28724,Pal Bw Mstre Smth200m+Shmp180m 1s-P,0,1624.45,0,4.81E+12,"HYGIENE, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28725,Philips Gold Liver Spread 85g,0,22.05,0,6.07E+12,"CANNED GOODS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28727,Philips Gold Pork And Beans 165g,0,21.35,0,6.07E+12,"CANNED GOODS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28729,Speed Bar Kalamansi 6+1/145g-P,54.55,58.4,-51,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28731,Speed Bar White 6+1/145g-P,54.55,58.4,-67,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28733,Speed Bar W/Fabcon 6+1/145g-P,0,58.4,-71,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28735,Mr.Muscle Glass Clnr Lavender 500ml,0,134.75,0,4.80E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28737,Datu Puti Kusina Partners-P,0,61.45,0,4.80E+12,"CONDIMENTS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28739,Datu Puti Pancit Pack-P,0,148.4,0,4.80E+12,"CONDIMENTS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28741,Ufc Gldn Fsta Oil Cnola Pet 2/1l-P,0,316.3,0,4.80E+12,"CONDIMENTS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28743,Chesterfield Orig (R)Ftb 20s(50-P),0,88.2,0,,"CIGARETTE, NON FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28745,Cheaterfield Remix Cool Ftb 20s-P,0,88.2,0,,"CIGARETTE, NON FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28747,58670dm Pineapple Tidbits 3/115-P,39.98,42,-23,4.80E+12,"CONDIMENTS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28749,Dole Juice Papple 100% 6/240ml-P,0,143.3,0,38900077013,"BEVERAGES, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28751,Emperador Brandy Original 750ml,112.5,125,-30,4.80E+12,"BEVERAGES, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28753,Emperador Brandy Original 375ml,56.25,60.6,-16,4.80E+12,"BEVERAGES, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28755,2441 Gt Cof Wht Twn50g&Prem2g 1s-P,0,179.35,0,4.80E+12,"BEVERAGES, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28757,084 Hg Storage Box W/Hdle Clr 30l,0,367.5,0,,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28758,1049-5 Hg Strge Box W/Hdle Clr 45l,0,440.05,0,,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28759,Maggi Magic Sarap Seasng 28/8g-P,106.12,111.45,-96,4.80E+12,"CONDIMENTS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28761,Pal Shmp Intnsve Mstre P 600ml,0,301.9,0,8.85E+12,"HYGIENE, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28763,2435 Gt Cof Wht Twn50g&Prem25g 1-P,202.56,212.7,-35,4.80E+12,"BEVERAGES, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28765,Ariel Liqdet P.Gel S.Frsh 64-P,0,13.45,0,,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28767,Csk Tmt Krtn Dmge Rpr G 11+1/18-P,61.6,64.7,-16,4.80E+12,"HYGIENE, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28769,Csk Tmnt Krtn Rbondstrt P 11+1/18ml,61.6,64.7,-67,4.80E+12,"HYGIENE, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28771,Downy Fbcn Snrse Frsh 3pd 69-P,0,13.25,0,,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28773,Femme Bathroom Tissue 2ply 1s-P,0,9,-14,,"HYGIENE, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28775,Kami Bt 2ply Singles 11+1S-P,0,101.85,0,,"HYGIENE, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28777,Lc Mayonnaise Doy 220ml-P,0,88.1,0,4.80E+12,"CONDIMENTS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28780,Royal Sweet Celebration Pack 1S-P,0,133.95,0,,"NOODLE, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28782,Selecta Milk Fortified 2/1l-P,0,172.65,0,,"BEVERAGES, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28784,Tide Pwd Pcln Fod Gdn Blm 74g-P,0,13.25,0,,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28786,Wk Fiesta Fil Spagtipid 1S-P,0,123.9,0,,"NOODLE, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28788,Cal Cheese Wafer 9+1/20g-P,49.5,52,-226,9.00E+12,"SNACKS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28790,Maling Lmeat B2 Chicken 397g-P,0,118.65,0,,"CANNED GOODS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28792,Oreo Sand.Ckie Vanilla 12/27.6g,0,71.75,-2,8.99E+12,"SNACKS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28794,Ponds F.Foam Acne Clear 100g,0,161.2,0,9.00E+12,"HYGIENE, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28796,Ponds F.Wash Hydrate Gel Aloe 100g,0,164,0,4.80E+12,"HYGIENE, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28798,Ponds F.Wash Hydrate Gel Orng 100g,0,164,0,4.80E+12,"HYGIENE, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28800,Ponds Talcum Magic Bb 50g,0,90.3,0,8.85E+12,"HYGIENE, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28802,Ponds Toneup Milk Foam 100g,0,174.25,0,8.85E+12,"HYGIENE, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28804,Ponds Micellarwtr Vit Rose 100g,0,82,0,4.80E+12,"HYGIENE, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28806,Spam Luncheon Meat Regular 120zp,0,238.2,0,,"CANNED GOODS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28808,Star Margarine Swt Blend 250g-P,0,77.1,0,,"CONDIMENTS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28810,Star Margarine Reg Twin 10+2/3ogp,0,101.3,0,,"CONDIMENTS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28812,Star Margarine Swt B Twn 10+2/30p,0,101.3,0,,"CONDIMENTS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28814,82254elreal Sarap Bndl Flpno 900g,65.71,70.3,-3,4.80E+12,"NOODLE, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28816,82264elreal Sarap Bndl Flpno 1.7k,115.24,123.3,-10,4.80E+12,"NOODLE, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28818,82257elreal Sarap Bndl Sweet 900g,0,71.1,0,4.80E+12,"NOODLE, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28820,82259elreal Sarap Bndl Sweet 1.7k,0,129.8,-1,4.80E+12,"NOODLE, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28822,2444 Gt Cof Premium 5+1/25g-P,0,97.05,0,4.80E+12,"BEVERAGES, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28824,My Evrydy Clnr Toilet Bowl 250ml,0,29.75,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28826,My Evrydy Clnr Toilet Bowl 500ml,0,51.75,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28828,56220payles Pc Chlimnsi 3+1/130-P,51.17,53.73,-1,4.80E+12,"NOODLE, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28830,67723 Jj Fun Snack Favorites-P,97.84,102.75,-40,4.80E+12,"SNACKS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28832,Jinro Soju Peach 360ml,0,99.7,0,8.80E+12,"BEVERAGES, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28834,Kremil-S Tablet Ref 4s,0,31,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28836,My Evrydy Clnr Toilet Bowl 1l,0,85.05,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28838,My Evrydy Liquid Sosa 250ml,0,47.85,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28840,My Evrydy Liquid Sosa 500ml,0,75.2,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28842,My Evrydy Liquid Sosa 1l,0,136.8,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28844,My Evrydy Clnr Multi-Srfce 250ml,0,41.1,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28846,My Evrydy Clnr Multi-Srfce 500ml,0,73.7,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28848,My Evrydy Clnr Multi-Srfce 1l,0,133.25,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28850,Pf Jamon De Bola 10+1/1kg-P,0,3832.2,0,4.81E+12,"FROZEN, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28851,Pf Brick Ham 10+1/1kg-P,0,1732.5,0,4.81E+12,"FROZEN, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28852,Revicon Forte Tablet 9+1s-P,0,44.7,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28854,Chacheer Sunflower Seeds 130g,0,66.7,0,6.92E+12,"SNACKS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28856,58692 Dm Pasta Spag 2/800g-P,0,140.2,0,4.80E+12,"NOODLE, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28858,Marlboro Crafted Red 20s,125.5,126,-368,48044318,"CIGARETTE, NON FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28863,Sunbest Cocomilk 400g,0,76.45,0,4.81E+12,"CANNED GOODS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28865,Sunbest Mushroom Whole 198g,0,46.1,0,4.81E+12,"CANNED GOODS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28867,Sunsnack Peanut Buttercreamy 340g,0,133.5,0,4.81E+12,"CONDIMENTS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28869,Sunsnack Peanut Butterchunky 340g,0,133.5,0,4.81E+12,"CONDIMENTS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28871,Sunbest Mushroom Sliced 198g,0,41.25,0,4.81E+12,"CANNED GOODS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28873,Sunbest Whole Kernel Corn 425g,0,52.2,0,4.81E+12,"CANNED GOODS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28875,Want Want Qq Gummies Grape 20g,0,11.5,0,6.92E+12,"SNACKS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28877,Want Want Qq Gummies Straw 20g,0,11.5,0,6.92E+12,"SNACKS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28879,Pf Pear-Shaped Ham 10+1/800g-P,0,2467.5,0,4.81E+12,"FROZEN, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28880,Blast Menthol Candy 420S,0,331.35,0,4.80E+12,"CANDY, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28882,Nissin Cup Spcy Sf Mini 3+1/40g-P,0,61.4,0,4.80E+12,"NOODLE, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28884,Calla Pwd Fbcn F.Frsh V 6/45g-P,0,35.4,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28886,Champion Pwd Reg Sprcln 6/35g-P,0,32.4,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28888,Champion Pwd Fabcon 6/35g-P,0,32.5,0,4.81E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28890,Modess C.Sft Long W 8S,42.5,46,-14,8.85E+12,"HYGIENE, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28892,Absolute Distilled Water 6000ml-P,0,75.1,0,4.80E+12,"BEVERAGES, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28894,Aji Crispy Fry Fish 50g,0,14.65,0,4.80E+12,"CONDIMENTS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28897,083 Hg Storage Box W/Hdle Clr 18l,0,269.85,0,,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28898,Kopiko Coffee Blanca Hng 20/30g-P,145.5,152.8,-237,9.00E+12,"BEVERAGES, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28900,Mamasita Oystrsauce Sacht 12/30g-P,58.71,61.65,-104,4.81E+12,"CONDIMENTS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28902,Wings Pwd Slv Flrl Frsh 2.25kg,171.5,183.5,-9,9.00E+12,"OTHERS, NON-FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28904,58688dm Ketchp Tom Swt Spt 4/320g-P,0,116,0,4.80E+12,"CONDIMENTS, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28906,Sunshine Salad Macaroni 400g,0,38.35,0,4.80E+12,"NOODLE, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28908,58464dm Vinamilk Iq Smrt Chco 110ml,0,13.75,0,4.80E+12,"BEVERAGES, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28910,58463dm Vinamilk Iq Smrt Strw 110ml,0,13.75,0,4.80E+12,"BEVERAGES, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28912,58466dm Vinamilk Ygrt Mxdfrt 110ml,0,12.05,0,4.80E+12,"BEVERAGES, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28914,58465dm Vinamilk Ygrt Straw 110ml,0,12.05,0,4.80E+12,"BEVERAGES, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28916,Jersey Rtd Milk Full Cream 110ml,0,12.6,0,4.81E+12,"BEVERAGES, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28919,Col.Potchi Chocpeach Mngo Mllw 24,22.35,23.45,-35,4.80E+12,"CANDY, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28921,1168col.Frooty Juicy Bbl Pop 20+2-P,33.6,35.3,0,4.80E+12,"CANDY, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
28923,1169col.Frooty Fruitshake 20+2s-P,33.6,35.3,0,4.80E+12,"CANDY, FOOD",,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,Active
